mss0,mss1,mss2,mss3,mss4
0.206513712,0.206513712,0.206513712,0.206513712,0.16626219
0.39288796299999995,0.39288796299999995,0.38862636100000003,0.39288796299999995,0.39288796299999995
0.331494018,0.34634583799999996,0.34634583799999996,0.34634583799999996,0.34634583799999996
0.256690388,0.395531096,0.395531096,0.395531096,0.395531096
0.160900343,0.160900343,0.160900343,0.160900343,0.13076439
0.24481387899999998,0.24481387899999998,0.220808053,0.24481387899999998,0.24481387899999998
0.432364323,0.287522316,0.432364323,0.432364323,0.432364323
0.235223367,0.235223367,0.22089234100000002,0.235223367,0.235223367
0.515084286,0.515084286,0.456970136,0.515084286,0.515084286
0.533977734,0.533977734,0.533977734,0.533977734,0.472139446
0.13261178,0.134241362,0.134241362,0.134241362,0.134241362
0.199940029,0.662586486,0.662586486,0.662586486,0.662586486
0.9323966840000001,0.251825978,0.9323966840000001,0.9323966840000001,0.9323966840000001
0.500450941,0.500450941,0.500450941,0.500450941,0.12325213900000001
0.13047672800000001,0.13047672800000001,0.13047672800000001,0.114227744,0.13047672800000001
0.06455647,0.06455647,0.06455647,0.06455647,0.064030657
0.236341298,0.236341298,0.236341298,0.222310373,0.236341298
0.197527077,0.197527077,0.197527077,0.197527077,0.146793272
0.232598124,0.23929644100000003,0.23929644100000003,0.23929644100000003,0.23929644100000003
0.253280994,0.253280994,0.206897694,0.253280994,0.253280994
0.294815295,0.294815295,0.294815295,0.294815295,0.277120472
0.312939249,0.312939249,0.312939249,0.312939249,0.26016564600000003
0.21345438,0.19245191399999997,0.21345438,0.21345438,0.21345438
0.386955495,0.254774835,0.386955495,0.386955495,0.386955495
0.560911508,0.560911508,0.217184369,0.560911508,0.560911508
0.653955156,0.653955156,0.6259702629999999,0.653955156,0.653955156
0.17987144,0.17987144,0.17987144,0.175765377,0.17987144
0.24135474399999998,0.41480388700000004,0.41480388700000004,0.41480388700000004,0.41480388700000004
0.410365924,0.374532099,0.410365924,0.410365924,0.410365924
0.8186545540000001,0.42073899299999995,0.8186545540000001,0.8186545540000001,0.8186545540000001
0.300629826,0.300629826,0.300629826,0.114759526,0.300629826
0.273063984,0.273063984,0.273063984,0.192741589,0.273063984
0.38929876799999996,0.38929876799999996,0.38929876799999996,0.38929876799999996,0.174076389
0.17987144,0.17987144,0.17987144,0.175441138,0.17987144
0.42643079100000003,0.42643079100000003,0.42643079100000003,0.42643079100000003,0.212151516
0.42643079100000003,0.42643079100000003,0.42643079100000003,0.42643079100000003,0.400239733
0.27585007100000003,0.183359902,0.27585007100000003,0.27585007100000003,0.27585007100000003
0.192572228,0.192572228,0.192572228,0.184562458,0.192572228
0.241580954,0.241580954,0.241580954,0.241580954,0.23720691600000002
0.267734387,0.267734387,0.267734387,0.267734387,0.192741589
0.877065608,0.877065608,0.877065608,0.877065608,0.8186545540000001
0.5525523179999999,0.5525523179999999,0.5525523179999999,0.5525523179999999,0.236341298
0.654173772,0.654173772,0.654173772,0.654173772,0.37655439
0.408628095,0.8186545540000001,0.8186545540000001,0.8186545540000001,0.8186545540000001
0.406770266,0.41436836899999996,0.41436836899999996,0.41436836899999996,0.41436836899999996
0.27940469100000004,0.278777392,0.27940469100000004,0.27940469100000004,0.27940469100000004
0.8092858959999999,0.8092858959999999,0.8092858959999999,0.17997013399999998,0.8092858959999999
0.560911508,0.560911508,0.560911508,0.560911508,0.165688044
0.533977734,0.472139446,0.533977734,0.533977734,0.533977734
0.634629879,0.634629879,0.634629879,0.116741009,0.634629879
0.237639815,0.237639815,0.165388816,0.237639815,0.237639815
0.253008263,0.24778935600000002,0.253008263,0.253008263,0.253008263
0.267734387,0.24342026600000002,0.267734387,0.267734387,0.267734387
0.728011121,0.728011121,0.31739138899999997,0.728011121,0.728011121
0.38929876799999996,0.167337526,0.38929876799999996,0.38929876799999996,0.38929876799999996
0.410365924,0.410365924,0.410365924,0.374532099,0.410365924
0.485046021,0.485046021,0.35433097,0.485046021,0.485046021
0.241580954,0.228132787,0.241580954,0.241580954,0.241580954
0.406770266,0.41436836899999996,0.41436836899999996,0.41436836899999996,0.41436836899999996
0.069191582,0.069191582,0.069191582,0.06074099,0.069191582
0.185503571,0.185503571,0.185503571,0.15909559199999998,0.185503571
0.6382987729999999,0.6382987729999999,0.6382987729999999,0.6382987729999999,0.154980961
0.44975406799999995,0.46795197899999996,0.46795197899999996,0.46795197899999996,0.46795197899999996
0.186509553,0.186509553,0.186509553,0.186093557,0.186509553
0.14584409,0.14584409,0.14584409,0.13102404199999998,0.14584409
0.330634783,0.238171863,0.330634783,0.330634783,0.330634783
0.20763413,0.368562711,0.368562711,0.368562711,0.368562711
0.330208638,0.170624163,0.330208638,0.330208638,0.330208638
0.24481387899999998,0.24481387899999998,0.220808053,0.24481387899999998,0.24481387899999998
0.228132787,0.241580954,0.241580954,0.241580954,0.241580954
0.23366793100000002,0.23366793100000002,0.23366793100000002,0.23366793100000002,0.22455075600000002
0.515005163,0.515005163,0.515005163,0.24201612,0.515005163
0.8062068240000001,0.737601033,0.8062068240000001,0.8062068240000001,0.8062068240000001
0.256690388,0.256690388,0.256690388,0.232791133,0.256690388
0.472139446,0.472139446,0.472139446,0.472139446,0.180733941
0.46642180200000005,0.472139446,0.472139446,0.472139446,0.472139446
0.424858083,0.424858083,0.424858083,0.424858083,0.42073899299999995
0.311903135,0.311903135,0.298867149,0.311903135,0.311903135
0.17841820100000003,0.17841820100000003,0.133334688,0.17841820100000003,0.17841820100000003
0.334087048,0.333055262,0.334087048,0.334087048,0.334087048
0.26263481,0.236913137,0.26263481,0.26263481,0.26263481
0.230663423,0.261669102,0.261669102,0.261669102,0.261669102
0.41436836899999996,0.41436836899999996,0.41436836899999996,0.406770266,0.41436836899999996
0.7376349320000001,0.799580062,0.799580062,0.799580062,0.799580062
0.186091173,0.186091173,0.186091173,0.186091173,0.15016865
0.527380916,0.527380916,0.527380916,0.527380916,0.220808053
0.257295716,0.24201612,0.257295716,0.257295716,0.257295716
0.126635957,0.11883886099999999,0.126635957,0.126635957,0.126635957
0.556104253,0.556104253,0.556104253,0.058242432999999996,0.556104253
0.676893787,0.320420114,0.676893787,0.676893787,0.676893787
0.368562711,0.273063984,0.368562711,0.368562711,0.368562711
0.9323966840000001,0.858540594,0.9323966840000001,0.9323966840000001,0.9323966840000001
0.14544081,0.14544081,0.14544081,0.13836789900000002,0.14544081
0.267767743,0.799580062,0.799580062,0.799580062,0.799580062
0.6313493689999999,0.6313493689999999,0.6313493689999999,0.6313493689999999,0.231867427
0.6205222770000001,0.62741879,0.62741879,0.62741879,0.62741879
0.374532099,0.410365924,0.410365924,0.410365924,0.410365924
0.370203076,0.370203076,0.370203076,0.370203076,0.309258842
0.403485362,0.403485362,0.22492517,0.403485362,0.403485362
0.330634783,0.330634783,0.330634783,0.212889954,0.330634783
0.676893787,0.676893787,0.597338276,0.676893787,0.676893787
0.797857978,0.797857978,0.438707826,0.797857978,0.797857978
0.125354663,0.103431436,0.125354663,0.125354663,0.125354663
0.131321509,0.13065861,0.131321509,0.131321509,0.131321509
0.256690388,0.256690388,0.256690388,0.256690388,0.20929973300000002
0.456970136,0.456970136,0.456970136,0.157739098,0.456970136
0.13157886800000002,0.13157886800000002,0.13157886800000002,0.129984805,0.13157886800000002
0.42120724299999995,0.497722667,0.497722667,0.497722667,0.497722667
0.61046902,0.61046902,0.61046902,0.160900343,0.61046902
0.527380916,0.527380916,0.21197409600000003,0.527380916,0.527380916
0.218682724,0.218682724,0.218682724,0.218682724,0.137705957
0.527380916,0.527380916,0.160774332,0.527380916,0.527380916
0.419372519,0.419372519,0.419372519,0.419372519,0.27020779899999997
0.134241362,0.134241362,0.134241362,0.134241362,0.129593874
0.157043023,0.197527077,0.197527077,0.197527077,0.197527077
0.12041563400000001,0.13291530099999999,0.13291530099999999,0.13291530099999999,0.13291530099999999
0.662586486,0.17064038899999998,0.662586486,0.662586486,0.662586486
0.472139446,0.472139446,0.472139446,0.46642180200000005,0.472139446
0.23929644100000003,0.23929644100000003,0.23929644100000003,0.235441717,0.23929644100000003
0.330208638,0.330208638,0.330208638,0.330208638,0.170624163
0.20848346399999998,0.20848346399999998,0.196169884,0.20848346399999998,0.20848346399999998
0.21890807699999998,0.21890807699999998,0.21890807699999998,0.210121223,0.21890807699999998
0.42667899299999995,0.161188419,0.42667899299999995,0.42667899299999995,0.42667899299999995
0.472139446,0.46642180200000005,0.472139446,0.472139446,0.472139446
0.668602461,0.31926117,0.668602461,0.668602461,0.668602461
0.322173521,0.313700135,0.322173521,0.322173521,0.322173521
0.206513712,0.206955857,0.206955857,0.206955857,0.206955857
0.218682724,0.218682724,0.218682724,0.218682724,0.17879433100000003
0.654173772,0.654173772,0.654173772,0.62741879,0.654173772
0.807310373,0.807310373,0.807310373,0.807310373,0.797857978
0.8381583,0.8381583,0.8381583,0.8381583,0.7969234159999999
0.8186545540000001,0.8186545540000001,0.8186545540000001,0.424858083,0.8186545540000001
0.13157886800000002,0.13157886800000002,0.13157886800000002,0.12242901,0.13157886800000002
0.70582449,0.069193753,0.70582449,0.70582449,0.70582449
0.237639815,0.237639815,0.233203689,0.237639815,0.237639815
0.728011121,0.728011121,0.331022276,0.728011121,0.728011121
0.161554265,0.161554265,0.161554265,0.161554265,0.159572808
0.220808053,0.527380916,0.527380916,0.527380916,0.527380916
0.302216361,0.521905336,0.521905336,0.521905336,0.521905336
0.498078201,0.456970136,0.498078201,0.498078201,0.498078201
0.11236252199999999,0.11236252199999999,0.11236252199999999,0.11236252199999999,0.110055515
0.238545858,0.23917089,0.23917089,0.23917089,0.23917089
0.13291530099999999,0.13291530099999999,0.123229324,0.13291530099999999,0.13291530099999999
0.462350573,0.175765377,0.462350573,0.462350573,0.462350573
0.634629879,0.44679700899999997,0.634629879,0.634629879,0.634629879
0.408628095,0.424858083,0.424858083,0.424858083,0.424858083
0.8062068240000001,0.8062068240000001,0.737601033,0.8062068240000001,0.8062068240000001
0.39288796299999995,0.38862636100000003,0.39288796299999995,0.39288796299999995,0.39288796299999995
0.41480388700000004,0.41480388700000004,0.41480388700000004,0.19704414899999997,0.41480388700000004
0.662586486,0.662586486,0.199940029,0.662586486,0.662586486
0.22974895899999997,0.235441717,0.235441717,0.235441717,0.235441717
0.8186545540000001,0.8186545540000001,0.427333106,0.8186545540000001,0.8186545540000001
0.410365924,0.410365924,0.410365924,0.185820507,0.410365924
0.46642180200000005,0.46642180200000005,0.46642180200000005,0.180733941,0.46642180200000005
0.508708933,0.508708933,0.508708933,0.508708933,0.23109899
0.8092858959999999,0.231740771,0.8092858959999999,0.8092858959999999,0.8092858959999999
0.18969104,0.159957775,0.18969104,0.18969104,0.18969104
0.35433097,0.13564035800000002,0.35433097,0.35433097,0.35433097
0.833692663,0.8381583,0.8381583,0.8381583,0.8381583
0.46035584799999996,0.46035584799999996,0.46035584799999996,0.299781408,0.46035584799999996
0.303150307,0.303150307,0.290001817,0.303150307,0.303150307
0.21231368899999997,0.267734387,0.267734387,0.267734387,0.267734387
0.30642984300000004,0.493659339,0.493659339,0.493659339,0.493659339
0.42073899299999995,0.443147235,0.443147235,0.443147235,0.443147235
0.175084138,0.175084138,0.175084138,0.135517641,0.175084138
0.799580062,0.715581063,0.799580062,0.799580062,0.799580062
0.38929876799999996,0.38929876799999996,0.38929876799999996,0.38929876799999996,0.181430623
0.515084286,0.515084286,0.150961449,0.515084286,0.515084286
0.29714559399999996,0.29534031899999996,0.29714559399999996,0.29714559399999996,0.29714559399999996
0.201297442,0.148240915,0.201297442,0.201297442,0.201297442
0.6382987729999999,0.6382987729999999,0.161554265,0.6382987729999999,0.6382987729999999
0.410365924,0.410365924,0.410365924,0.122774404,0.410365924
0.168132433,0.17879433100000003,0.17879433100000003,0.17879433100000003,0.17879433100000003
0.61046902,0.61046902,0.61046902,0.15792252199999998,0.61046902
0.424858083,0.424858083,0.424858083,0.408628095,0.424858083
0.6988790909999999,0.6988790909999999,0.6988790909999999,0.6988790909999999,0.264637676
0.11236252199999999,0.11236252199999999,0.11236252199999999,0.11236252199999999,0.110055515
0.662586486,0.662586486,0.198070043,0.662586486,0.662586486
0.15065540800000002,0.15065540800000002,0.141584808,0.15065540800000002,0.15065540800000002
0.34634583799999996,0.34634583799999996,0.331494018,0.34634583799999996,0.34634583799999996
0.41436836899999996,0.406770266,0.41436836899999996,0.41436836899999996,0.41436836899999996
0.797857978,0.11514875599999999,0.797857978,0.797857978,0.797857978
0.331808014,0.331808014,0.32613499,0.331808014,0.331808014
0.09321001599999999,0.09321001599999999,0.077938183,0.09321001599999999,0.09321001599999999
0.117763809,0.123604671,0.123604671,0.123604671,0.123604671
0.34634583799999996,0.34634583799999996,0.34634583799999996,0.34634583799999996,0.33136904300000003
0.833692663,0.833692663,0.833692663,0.833692663,0.378797806
0.19611705,0.330208638,0.330208638,0.330208638,0.330208638
0.330634783,0.330634783,0.330634783,0.330634783,0.261669102
0.300129268,0.300129268,0.300129268,0.300129268,0.24898227399999998
0.12182185400000001,0.13047672800000001,0.13047672800000001,0.13047672800000001,0.13047672800000001
0.272913967,0.255885472,0.272913967,0.272913967,0.272913967
0.8186545540000001,0.8186545540000001,0.8186545540000001,0.41976291200000004,0.8186545540000001
0.15466502699999998,0.15466502699999998,0.15466502699999998,0.15466502699999998,0.140474245
0.150961449,0.12170168699999999,0.150961449,0.150961449,0.150961449
0.737601033,0.8062068240000001,0.8062068240000001,0.8062068240000001,0.8062068240000001
0.254864918,0.272913967,0.272913967,0.272913967,0.272913967
0.515005163,0.515005163,0.34634583799999996,0.515005163,0.515005163
0.300629826,0.13387997699999998,0.300629826,0.300629826,0.300629826
0.419372519,0.419372519,0.419372519,0.419372519,0.262185467
0.098071861,0.12008416599999999,0.12008416599999999,0.12008416599999999,0.12008416599999999
0.23845079600000002,0.23845079600000002,0.23845079600000002,0.23696572899999999,0.23845079600000002
0.556993475,0.235223367,0.556993475,0.556993475,0.556993475
0.217025739,0.6246075289999999,0.6246075289999999,0.6246075289999999,0.6246075289999999
0.198070043,0.16638750800000002,0.198070043,0.198070043,0.198070043
0.378797806,0.34634583799999996,0.378797806,0.378797806,0.378797806
0.634629879,0.634629879,0.634629879,0.438348835,0.634629879
0.508708933,0.508708933,0.20695468399999997,0.508708933,0.508708933
0.249538517,0.254195558,0.254195558,0.254195558,0.254195558
0.54326411,0.54326411,0.181787511,0.54326411,0.54326411
0.174076389,0.17040724899999998,0.174076389,0.174076389,0.174076389
0.410365924,0.410365924,0.20763413,0.410365924,0.410365924
0.515005163,0.515005163,0.515005163,0.515005163,0.328286648
0.303039926,0.370203076,0.370203076,0.370203076,0.370203076
0.6988790909999999,0.6988790909999999,0.6988790909999999,0.6988790909999999,0.264637676
0.62741879,0.62741879,0.62741879,0.53596432,0.62741879
0.121490819,0.121490819,0.121490819,0.08229423599999999,0.121490819
0.370203076,0.370203076,0.370203076,0.370203076,0.274539452
0.659071588,0.427333106,0.659071588,0.659071588,0.659071588
0.23929644100000003,0.23929644100000003,0.23929644100000003,0.23929644100000003,0.235441717
0.191955815,0.61046902,0.61046902,0.61046902,0.61046902
0.807310373,0.807310373,0.786288788,0.807310373,0.807310373
0.135187859,0.135187859,0.135187859,0.130533932,0.135187859
0.807310373,0.807310373,0.807310373,0.807310373,0.43836116700000005
0.197527077,0.197527077,0.197527077,0.197527077,0.10355962699999999
0.649821489,0.42293828899999997,0.649821489,0.649821489,0.649821489
0.8186545540000001,0.8186545540000001,0.8186545540000001,0.408628095,0.8186545540000001
0.659071588,0.656126096,0.659071588,0.659071588,0.659071588
0.508708933,0.508708933,0.22703073399999998,0.508708933,0.508708933
0.13047672800000001,0.13047672800000001,0.13047672800000001,0.13047672800000001,0.12182185400000001
0.42667899299999995,0.42667899299999995,0.157548955,0.42667899299999995,0.42667899299999995
0.30642984300000004,0.30642984300000004,0.30642984300000004,0.299374523,0.30642984300000004
0.299374523,0.515005163,0.515005163,0.515005163,0.515005163
0.41480388700000004,0.20626611,0.41480388700000004,0.41480388700000004,0.41480388700000004
0.15200825699999998,0.15200825699999998,0.13705637,0.15200825699999998,0.15200825699999998
0.330208638,0.330208638,0.19611705,0.330208638,0.330208638
0.397677567,0.389311729,0.397677567,0.397677567,0.397677567
0.249159818,0.249159818,0.246802372,0.249159818,0.249159818
0.424858083,0.8186545540000001,0.8186545540000001,0.8186545540000001,0.8186545540000001
0.12896332900000002,0.12896332900000002,0.12896332900000002,0.12325213900000001,0.12896332900000002
0.11044046,0.112216538,0.112216538,0.112216538,0.112216538
0.111869549,0.11694276099999999,0.11694276099999999,0.11694276099999999,0.11694276099999999
0.432364323,0.432364323,0.287522316,0.432364323,0.432364323
0.11882301199999999,0.087277613,0.11882301199999999,0.11882301199999999,0.11882301199999999
0.8381583,0.380244212,0.8381583,0.8381583,0.8381583
0.174607574,0.174607574,0.174607574,0.174423038,0.174607574
0.14624142199999998,0.547871098,0.547871098,0.547871098,0.547871098
0.21890807699999998,0.508708933,0.508708933,0.508708933,0.508708933
0.833692663,0.833692663,0.7969234159999999,0.833692663,0.833692663
0.8381583,0.833692663,0.8381583,0.8381583,0.8381583
0.485046021,0.485046021,0.485046021,0.137257457,0.485046021
0.10787778099999999,0.113416284,0.113416284,0.113416284,0.113416284
0.560911508,0.560911508,0.560911508,0.560911508,0.217184369
0.28287202899999997,0.28287202899999997,0.28287202899999997,0.18817373899999998,0.28287202899999997
0.676893787,0.597338276,0.676893787,0.676893787,0.676893787
0.659071588,0.659071588,0.659071588,0.659071588,0.41976291200000004
0.70582449,0.70582449,0.70582449,0.061723062,0.70582449
0.217025739,0.6246075289999999,0.6246075289999999,0.6246075289999999,0.6246075289999999
0.11883886099999999,0.126635957,0.126635957,0.126635957,0.126635957
0.14156655,0.150342397,0.150342397,0.150342397,0.150342397
0.20723266899999998,0.20723266899999998,0.20723266899999998,0.20723266899999998,0.20580514
0.485046021,0.485046021,0.124932567,0.485046021,0.485046021
0.438707826,0.797857978,0.797857978,0.797857978,0.797857978
0.240397377,0.246481862,0.246481862,0.246481862,0.246481862
0.163653214,0.17679657699999998,0.17679657699999998,0.17679657699999998,0.17679657699999998
0.164691779,0.164691779,0.164691779,0.164691779,0.15740827699999999
0.184562458,0.184562458,0.184562458,0.136178221,0.184562458
0.25143127600000004,0.280618495,0.280618495,0.280618495,0.280618495
0.140361274,0.300629826,0.300629826,0.300629826,0.300629826
0.213848863,0.213848863,0.213848863,0.19913049600000002,0.213848863
0.34634583799999996,0.34634583799999996,0.34634583799999996,0.33136904300000003,0.34634583799999996
0.23929644100000003,0.23929644100000003,0.234168774,0.23929644100000003,0.23929644100000003
0.61046902,0.61046902,0.61046902,0.191955815,0.61046902
0.280618495,0.280618495,0.280060877,0.280618495,0.280618495
0.12544507,0.12544507,0.11912284199999999,0.12544507,0.12544507
0.603549291,0.54326411,0.603549291,0.603549291,0.603549291
0.098152343,0.130381469,0.130381469,0.130381469,0.130381469
0.167390937,0.256690388,0.256690388,0.256690388,0.256690388
0.613173584,0.500915759,0.613173584,0.613173584,0.613173584
0.8186545540000001,0.8186545540000001,0.8186545540000001,0.8186545540000001,0.408628095
0.498078201,0.498078201,0.498078201,0.498078201,0.456970136
0.5441964739999999,0.689669863,0.689669863,0.689669863,0.689669863
0.6988790909999999,0.6988790909999999,0.6988790909999999,0.6988790909999999,0.264637676
0.6382987729999999,0.6382987729999999,0.6382987729999999,0.6382987729999999,0.152623639
0.264637676,0.6988790909999999,0.6988790909999999,0.6988790909999999,0.6988790909999999
0.541827596,0.5441964739999999,0.5441964739999999,0.5441964739999999,0.5441964739999999
0.129114449,0.143450988,0.143450988,0.143450988,0.143450988
0.22034664899999998,0.22455075600000002,0.22455075600000002,0.22455075600000002,0.22455075600000002
0.160900343,0.160900343,0.141596705,0.160900343,0.160900343
0.515005163,0.515005163,0.34634583799999996,0.515005163,0.515005163
0.6246075289999999,0.6246075289999999,0.6246075289999999,0.217025739,0.6246075289999999
0.634629879,0.634629879,0.634629879,0.634629879,0.44679700899999997
0.515084286,0.515084286,0.515084286,0.150961449,0.515084286
0.247085004,0.247085004,0.229489203,0.247085004,0.247085004
0.6246075289999999,0.6246075289999999,0.6246075289999999,0.215093855,0.6246075289999999
0.23109899,0.223623225,0.23109899,0.23109899,0.23109899
0.132042998,0.341920768,0.341920768,0.341920768,0.341920768
0.42667899299999995,0.156515527,0.42667899299999995,0.42667899299999995,0.42667899299999995
0.547871098,0.547871098,0.547871098,0.547871098,0.167390937
0.232598124,0.232598124,0.232598124,0.22541467199999998,0.232598124
0.370203076,0.370203076,0.29534031899999996,0.370203076,0.370203076
0.485046021,0.485046021,0.485046021,0.137406534,0.485046021
0.153082474,0.6382987729999999,0.6382987729999999,0.6382987729999999,0.6382987729999999
0.159957775,0.159957775,0.159957775,0.14760442199999999,0.159957775
0.322173521,0.322173521,0.322173521,0.313700135,0.322173521
0.41436836899999996,0.41436836899999996,0.41436836899999996,0.41436836899999996,0.406770266
0.087277613,0.087277613,0.087277613,0.087277613,0.079455071
0.238171863,0.238171863,0.230663423,0.238171863,0.238171863
0.5441964739999999,0.541827596,0.5441964739999999,0.5441964739999999,0.5441964739999999
0.300629826,0.300629826,0.300629826,0.132327912,0.300629826
0.234383512,0.6313493689999999,0.6313493689999999,0.6313493689999999,0.6313493689999999
0.61046902,0.160519995,0.61046902,0.61046902,0.61046902
0.136178221,0.136178221,0.136178221,0.12284900900000001,0.136178221
0.19611705,0.155379768,0.19611705,0.19611705,0.19611705
0.17148325899999997,0.127865186,0.17148325899999997,0.17148325899999997,0.17148325899999997
0.46642180200000005,0.533977734,0.533977734,0.533977734,0.533977734
0.192572228,0.192572228,0.192572228,0.192572228,0.184562458
0.17148325899999997,0.17148325899999997,0.17148325899999997,0.16821386,0.17148325899999997
0.07091188400000001,0.07091188400000001,0.045654735999999994,0.07091188400000001,0.07091188400000001
0.22974895899999997,0.234383512,0.234383512,0.234383512,0.234383512
0.662586486,0.16638750800000002,0.662586486,0.662586486,0.662586486
0.42120724299999995,0.556104253,0.556104253,0.556104253,0.556104253
0.290683025,0.291209717,0.291209717,0.291209717,0.291209717
0.41480388700000004,0.41480388700000004,0.374532099,0.41480388700000004,0.41480388700000004
0.6988790909999999,0.6988790909999999,0.6988790909999999,0.272913967,0.6988790909999999
0.498078201,0.515084286,0.515084286,0.515084286,0.515084286
0.667720046,0.667720046,0.667720046,0.667720046,0.229200017
0.659071588,0.659071588,0.659071588,0.659071588,0.41976291200000004
0.164691779,0.126792457,0.164691779,0.164691779,0.164691779
0.157739098,0.456970136,0.456970136,0.456970136,0.456970136
0.186509553,0.186093557,0.186509553,0.186509553,0.186509553
0.14760442199999999,0.527380916,0.527380916,0.527380916,0.527380916
0.201297442,0.21197409600000003,0.21197409600000003,0.21197409600000003,0.21197409600000003
0.13291530099999999,0.13291530099999999,0.13291530099999999,0.13291530099999999,0.123229324
0.6313493689999999,0.6313493689999999,0.234383512,0.6313493689999999,0.6313493689999999
0.833692663,0.833692663,0.7969234159999999,0.833692663,0.833692663
0.24481387899999998,0.24481387899999998,0.24481387899999998,0.220808053,0.24481387899999998
0.46471428600000003,0.46471428600000003,0.46471428600000003,0.46471428600000003,0.18769883899999998
0.191666155,0.191666155,0.191666155,0.186509553,0.191666155
0.194184023,0.18769883899999998,0.194184023,0.194184023,0.194184023
0.130850675,0.126067954,0.130850675,0.130850675,0.130850675
0.291673601,0.291673601,0.23857733,0.291673601,0.291673601
0.156328701,0.156328701,0.156328701,0.156328701,0.147072216
0.24778935600000002,0.253008263,0.253008263,0.253008263,0.253008263
0.234383512,0.234383512,0.234383512,0.231867427,0.234383512
0.267734387,0.273063984,0.273063984,0.273063984,0.273063984
0.234383512,0.234383512,0.234383512,0.180150855,0.234383512
0.541827596,0.541827596,0.541827596,0.541827596,0.123041545
0.659071588,0.41976291200000004,0.659071588,0.659071588,0.659071588
0.141596705,0.141596705,0.141596705,0.11532965199999999,0.141596705
0.133583439,0.15441239199999998,0.15441239199999998,0.15441239199999998,0.15441239199999998
0.6246075289999999,0.6246075289999999,0.6246075289999999,0.217025739,0.6246075289999999
0.737601033,0.737601033,0.398309257,0.737601033,0.737601033
0.689669863,0.689669863,0.556904142,0.689669863,0.689669863
0.167955152,0.167955152,0.167955152,0.167955152,0.154980961
0.6989966479999999,0.398309257,0.6989966479999999,0.6989966479999999,0.6989966479999999
0.38929876799999996,0.38929876799999996,0.176471428,0.38929876799999996,0.38929876799999996
0.19611705,0.330208638,0.330208638,0.330208638,0.330208638
0.877065608,0.877065608,0.877065608,0.877065608,0.8186545540000001
0.175887238,0.170756164,0.175887238,0.175887238,0.175887238
0.197527077,0.197527077,0.146793272,0.197527077,0.197527077
